id,series_key,unit,as_of_date,published_date,retrieved_at,url,content_hash,http_status,source_id,tier,audited_vs_reported,extraction_method,extractor_version,raw_snippet,value_numeric,value_text,value_low,value_high,period_start,entity_id,run_rate_vs_booked,gross_vs_net,disputed,dispute_text,review_status,reviewer_id,supersedes_id
7d33481f87f96c0f,sec.googl.cost_of_revenue.fy,USD,2014-12-31,2017-02-03,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-17-000008"", ""end"": ""2014-12-31"", ""filed"": ""2017-02-03"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2014"", ""fy"": 2016, ""start"": ""2014-01-01"", ""val"": 25691000000}}",25691000000.0,,,,2014-01-01,googl,,,False,,approved,,
3cb83325cd1e197a,sec.googl.cost_of_revenue.fy,USD,2015-12-31,2018-02-06,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-18-000007"", ""end"": ""2015-12-31"", ""filed"": ""2018-02-06"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2015"", ""fy"": 2017, ""start"": ""2015-01-01"", ""val"": 28164000000}}",28164000000.0,,,,2015-01-01,googl,,,False,,approved,,
9c9bb746f1578fc3,sec.googl.cost_of_revenue.fy,USD,2016-12-31,2019-02-05,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-19-000004"", ""end"": ""2016-12-31"", ""filed"": ""2019-02-05"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2016"", ""fy"": 2018, ""start"": ""2016-01-01"", ""val"": 35138000000}}",35138000000.0,,,,2016-01-01,googl,,,False,,approved,,
5e5958bdb5e57f42,sec.googl.cost_of_revenue.fy,USD,2017-12-31,2020-02-04,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-20-000008"", ""end"": ""2017-12-31"", ""filed"": ""2020-02-04"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2017"", ""fy"": 2019, ""start"": ""2017-01-01"", ""val"": 45583000000}}",45583000000.0,,,,2017-01-01,googl,,,False,,approved,,
c72419c7e54c04ee,sec.googl.cost_of_revenue.fy,USD,2018-12-31,2021-02-03,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-21-000010"", ""end"": ""2018-12-31"", ""filed"": ""2021-02-03"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2018"", ""fy"": 2020, ""start"": ""2018-01-01"", ""val"": 59549000000}}",59549000000.0,,,,2018-01-01,googl,,,False,,approved,,
d85111abd255cde3,sec.googl.cost_of_revenue.fy,USD,2019-12-31,2022-02-02,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-22-000019"", ""end"": ""2019-12-31"", ""filed"": ""2022-02-02"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2019"", ""fy"": 2021, ""start"": ""2019-01-01"", ""val"": 71896000000}}",71896000000.0,,,,2019-01-01,googl,,,False,,approved,,
6d06acdc85bcbcf5,sec.googl.cost_of_revenue.fy,USD,2020-12-31,2023-02-03,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-23-000016"", ""end"": ""2020-12-31"", ""filed"": ""2023-02-03"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2020"", ""fy"": 2022, ""start"": ""2020-01-01"", ""val"": 84732000000}}",84732000000.0,,,,2020-01-01,googl,,,False,,approved,,
f1001cb071c0f993,sec.googl.cost_of_revenue.fy,USD,2021-12-31,2024-01-31,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-24-000022"", ""end"": ""2021-12-31"", ""filed"": ""2024-01-31"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2021"", ""fy"": 2023, ""start"": ""2021-01-01"", ""val"": 110939000000}}",110939000000.0,,,,2021-01-01,googl,,,False,,approved,,
ac6dd97badf15420,sec.googl.cost_of_revenue.fy,USD,2022-12-31,2025-02-05,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-25-000014"", ""end"": ""2022-12-31"", ""filed"": ""2025-02-05"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2022"", ""fy"": 2024, ""start"": ""2022-01-01"", ""val"": 126203000000}}",126203000000.0,,,,2022-01-01,googl,,,False,,approved,,
6382761ea8703e94,sec.googl.cost_of_revenue.fy,USD,2023-12-31,2026-02-05,2026-09-10T01:20:41.837287Z,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,a017f26ee88cb4a639d1c1ddb06d53b4afe22f0ac89cabec7cd67c88919fe1c5,200,sec_xbrl,4,audited,xbrl,sec_xbrl-1,"{""CostOfRevenue"": {""accn"": ""0001652044-26-000018"", ""end"": ""2023-12-31"", ""filed"": ""2026-02-05"", ""form"": ""10-K"", ""fp"": ""FY"", ""frame"": ""CY2023"", ""fy"": 2025, ""start"": ""2023-01-01"", ""val"": 133332000000}}",133332000000.0,,,,2023-01-01,googl,,,False,,approved,,
